tweet_id,tweet_link,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls
605803300093452289,https://twitter.com/POTUS44/status/605803300093452289,,,2015-06-02 18:28:56 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Awarded two Medals of Honor today for acts of bravery a century ago. We honor our heroes no matter how long it takes. http://t.co/AYazTecZpB,,,,http://twitter.com/POTUS/status/605803300093452289/photo/1
605841647193030657,https://twitter.com/POTUS44/status/605841647193030657,,,2015-06-02 21:01:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Glad the Senate finally passed the USA Freedom Act. It protects civil liberties and our national security. I'll sign it as soon as I get it.,,,,
606226830241046528,https://twitter.com/POTUS44/status/606226830241046528,,,2015-06-03 22:31:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This was a fun briefing: My science advisor just showed me this Hubble shot of the most crowded place in our galaxy. http://t.co/E2SeO9tumt,,,,https://twitter.com/POTUS/status/606226830241046528/photo/1
609163576616615936,https://twitter.com/POTUS44/status/609163576616615936,,,2015-06-12 01:01:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I challenged them to a race. http://t.co/FpEUTnYgoD,,,,http://twitter.com/POTUS/status/609163576616615936/photo/1
610536520387268608,https://twitter.com/POTUS44/status/610536520387268608,,,2015-06-15 19:57:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So proud of these White House mentorship grads. Can't wait to see all the great things you achieve. I believe in you! http://t.co/ao6k8ErjHI,,,,http://twitter.com/POTUS/status/610536520387268608/photo/1
610820023968514048,https://twitter.com/POTUS44/status/610820023968514048,,,2015-06-16 14:43:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congrats to my hometown @NHLBlackhawks on 3 titles in 6 years - we'll see you and The Cup at the White House!,,,,
611026361491324929,https://twitter.com/POTUS44/status/611026361491324929,,,2015-06-17 04:23:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What a team win for the Warriors and an epic season for Steph. Kudos to LeBron and the Cavs for an unbelievable effort under adversity.,,,,
611227969030328321,https://twitter.com/POTUS44/status/611227969030328321,,,2015-06-17 17:44:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thrilled to formally recognize @LorettaLynch as the people's lawyer. You'll have no better partner in the fight for equality and justice.,,,,
611675003436843008,https://twitter.com/POTUS44/status/611675003436843008,,,2015-06-18 23:20:59 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Inspired by what @Pontifex wrote on climate change. Agree we have a moral responsibility to act to protect our kids and God's creation.,,,,
611993830980747265,https://twitter.com/POTUS44/status/611993830980747265,,,2015-06-19 20:27:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In the midst of darkest tragedy, the decency and goodness of the American people shines through in these families. https://t.co/aYtAKrWwCY",,,,https://twitter.com/ABC/status/611972235079741441
612433183297142784,https://twitter.com/POTUS44/status/612433183297142784,,,2015-06-21 01:33:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good point, Mitt. https://t.co/Ryusfp8Xbh",,,,https://www.twitter.com/MittRomney/status/612276050182049792
612437042207834112,https://twitter.com/POTUS44/status/612437042207834112,,,2015-06-21 01:49:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.",,,,
612437278019973120,https://twitter.com/POTUS44/status/612437278019973120,612437042207834112,1536791610,2015-06-21 01:50:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Expressions of sympathy aren’t enough. It’s time we do something about this.,,,,
613130677303799809,https://twitter.com/POTUS44/status/613130677303799809,,,2015-06-22 23:45:19 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Good luck Team USA – make us proud out there! #OneNationOneTeam http://t.co/btu3dRXPbr,,,,http://twitter.com/POTUS/status/613130677303799809/photo/1
614101662349848576,https://twitter.com/POTUS44/status/614101662349848576,,,2015-06-25 16:03:40 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Today's decision is a victory for every hardworking American. Access to quality, affordable health care is a right, not a privilege.",,,,
614104506410901504,https://twitter.com/POTUS44/status/614104506410901504,614101662349848576,1536791610,2015-06-25 16:14:58 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",More than 16 million Americans have gained health coverage after 5 years of the Affordable Care Act.,,,,
614108370832891904,https://twitter.com/POTUS44/status/614108370832891904,614104506410901504,1536791610,2015-06-25 16:30:19 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",129 million Americans with pre-existing conditions can no longer be denied health coverage.,,,,
614111236620427265,https://twitter.com/POTUS44/status/614111236620427265,614108370832891904,1536791610,2015-06-25 16:41:43 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Women can no longer be charged more for health coverage just for being women.,,,,
614114880786956288,https://twitter.com/POTUS44/status/614114880786956288,614111236620427265,1536791610,2015-06-25 16:56:11 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",More than 137 million Americans have guaranteed access to preventive care like cancer screenings and birth control at no out-of-pocket cost.,,,,
614119220440367105,https://twitter.com/POTUS44/status/614119220440367105,614114880786956288,1536791610,2015-06-25 17:13:26 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The uninsured rate is the lowest it's ever been. Let's keep at it until every American has quality, affordable health insurance.",,,,
614435467120001024,https://twitter.com/POTUS44/status/614435467120001024,,,2015-06-26 14:10:05 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #LoveWins",,,,
614552886731780097,https://twitter.com/POTUS44/status/614552886731780097,,,2015-06-26 21:56:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So inspired by the grace shown by the Simmons family and all the victims' families in Charleston. #HateWontWin http://t.co/jMS0SDUYui,,,,https://twitter.com/POTUS/status/614552886731780097/photo/1
615887901654675456,https://twitter.com/POTUS44/status/615887901654675456,,,2015-06-30 14:21:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A hard day's work deserves a fair day's pay. That's why I'm announcing my plan to extend overtime protections. https://t.co/MrV56vTNa9,,,,https://twitter.com/huffpostpol/status/615858859178110976
616057454430957572,https://twitter.com/POTUS44/status/616057454430957572,,,2015-07-01 01:35:17 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Congrats to the #USWNT! Can't wait for the finals. You make us all proud!,,,,
616311028847112192,https://twitter.com/POTUS44/status/616311028847112192,,,2015-07-01 18:22:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hello from Nashville! I'll be answering your questions on health care and the Affordable Care Act at 3:30pm ET. Tweet yours using #AskPOTUS.,,,,
616334258697859073,https://twitter.com/POTUS44/status/616334258697859073,,,2015-07-01 19:55:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alright, let's do this. Ready to answer your health care questions. Keep 'em coming with #AskPOTUS. http://t.co/wK8RDF2H0i",,,,https://twitter.com/POTUS/status/616334258697859073/photo/1
616334401157378048,https://twitter.com/POTUS44/status/616334401157378048,,,2015-07-01 19:55:46 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",we need to encourage states to take advantage of medicaid expansion; could insure 4 mil more people in 22 states! https://t.co/S9RlkVB1An,,,,https://twitter.com/TheRealDylanG/status/616313067362586624
616335347174232064,https://twitter.com/POTUS44/status/616335347174232064,,,2015-07-01 19:59:32 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","not true - like last year, insurers request premium hikes, but must be approved; expect final increases to be less   https://t.co/WfJI2AOLkP",,,,https://twitter.com/RaulieGonzo/status/616323201480720384
616335694928199680,https://twitter.com/POTUS44/status/616335694928199680,,,2015-07-01 20:00:55 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",congratulations! hope you guys are getting sleep. nothing beats babies! https://t.co/ymGM0HARad,,,,https://twitter.com/nathan210/status/616324467296477184
616336192443916289,https://twitter.com/POTUS44/status/616336192443916289,,,2015-07-01 20:02:53 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",now's time to encourage states that held off for political reasons to do the right thing; contact state officials! https://t.co/QqUY3S9MoC,,,,https://twitter.com/katrobison/status/616328255344394241
616336742854078464,https://twitter.com/POTUS44/status/616336742854078464,,,2015-07-01 20:05:05 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EX-IM bank helps US companies export; that means good paying american jobs. optimistic that congress gets it done. https://t.co/UeBhgiL64B,,,,https://twitter.com/SableSys/status/616324400091037696
616337090767405056,https://twitter.com/POTUS44/status/616337090767405056,,,2015-07-01 20:06:28 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","have principles and issues you are passionate about, and act; worry more about doing something than being something. https://t.co/QqbgflhXDY",,,,https://twitter.com/fieldemma47/status/616335592914206721
616337692582899712,https://twitter.com/POTUS44/status/616337692582899712,,,2015-07-01 20:08:51 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",there's a hardship exemption; fine only applies to folks who can afford insurance but choose not to. https://t.co/XWFEKbZCaT,,,,https://twitter.com/christinaloucks/status/616314593363648516
616338019843461121,https://twitter.com/POTUS44/status/616338019843461121,,,2015-07-01 20:10:09 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",was listening to outkast/liberation and the black keys/lonely boy this morning. https://t.co/1DP6CRdwlm,,,,https://twitter.com/theonIyreasn/status/616329416155607040
616338528138608640,https://twitter.com/POTUS44/status/616338528138608640,,,2015-07-01 20:12:10 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","respect the nyt, but not buying peas in guac. onions, garlic, hot peppers. classic. https://t.co/MEEI8QHH1V",,,,https://twitter.com/JGreenDC/status/616311940957253632
616338933962670080,https://twitter.com/POTUS44/status/616338933962670080,,,2015-07-01 20:13:47 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pushing to make 2 yrs comm college free; permit refinancing on student loans; push colleges to keep tuition low https://t.co/dTbTNDQSII,,,,https://twitter.com/ryann1232/status/616329450129608704
616339733132804096,https://twitter.com/POTUS44/status/616339733132804096,,,2015-07-01 20:16:58 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","people lack info/turned off by political noise. w court case done, let's focus on getting people signed up. https://t.co/vFCDgMXSE9",,,,https://twitter.com/jayrocky_vs/status/616312088282140673
616339969125302276,https://twitter.com/POTUS44/status/616339969125302276,,,2015-07-01 20:17:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",butler's a great player on o and d; let's sign him up long term. go bulls! https://t.co/IqbyUmcbmJ,,,,https://twitter.com/Matt_Rodewald/status/616313502932844544
616340901351264256,https://twitter.com/POTUS44/status/616340901351264256,,,2015-07-01 20:21:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gotta go, but this was fun. Let's keep the health care conversation going - share how the #ACAWorks for you or your family.",,,,
616416358096572416,https://twitter.com/POTUS44/status/616416358096572416,,,2015-07-02 01:21:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @NotoriousLLT: Sister is legally blind &amp; on disability b/c of glaucoma. She needs care to keep sight she has left. With #ACA she can aff…,616343773090549765,1016746238,2015-07-01 20:33:01 +0000,
616416832157818880,https://twitter.com/POTUS44/status/616416832157818880,,,2015-07-02 01:23:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RandynAverysMom: #AskPOTUS my dad is a small biz owner and never had insurance. #ACA allowed him access to life saving cancer screening…,616315904578723840,17515958,2015-07-01 18:42:16 +0000,
616417443246907392,https://twitter.com/POTUS44/status/616417443246907392,,,2015-07-02 01:25:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @crazywritinfool: @POTUS #ACAWorks because I could switch insurance providers to get a lower rate. Couldn't before due to ""preexisting c…",616376283870527488,7713582,2015-07-01 22:42:12 +0000,
616418071683665920,https://twitter.com/POTUS44/status/616418071683665920,,,2015-07-02 01:28:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hotelkeys: @POTUS 
23yrold recent grad has full-time job but no insurance. Peace of mind that she can be on our plan. #ACAWorks",616341623128084480,100005598,2015-07-01 20:24:28 +0000,
616441802023960576,https://twitter.com/POTUS44/status/616441802023960576,,,2015-07-02 03:02:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It's not mine; just a loaner. Maybe you can come play at the White House sometime instead?  https://t.co/srZKB6plzz,,,,https://twitter.com/theblackkeys/status/616364682895564800
617430014422843392,https://twitter.com/POTUS44/status/617430014422843392,,,2015-07-04 20:29:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It doesn't get much better than celebrating America with the people you love. Happy Fourth of July, everyone!",,,,
617542692952764417,https://twitter.com/POTUS44/status/617542692952764417,617430014422843392,1536791610,2015-07-05 03:57:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://t.co/Ft3DwYWRJv,,,,https://twitter.com/POTUS/status/617542692952764417/photo/1
617860799953010688,https://twitter.com/POTUS44/status/617860799953010688,,,2015-07-06 01:01:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What a win for Team USA! Great game @CarliLloyd! Your country is so proud of all of you. Come visit the White House with the World Cup soon.,,,,
619509587272691712,https://twitter.com/POTUS44/status/619509587272691712,,,2015-07-10 14:12:50 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","South Carolina taking down the confederate flag - a signal of good will and healing, and a meaningful step towards a better future.",,,,
621081548029345792,https://twitter.com/POTUS44/status/621081548029345792,,,2015-07-14 22:19:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just spoke to the NAACP about criminal justice reform, something many broadly agree on. Some stats:",,,,
621081946236563456,https://twitter.com/POTUS44/status/621081946236563456,621081548029345792,1536791610,2015-07-14 22:20:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","America is home to 5% of the world's population, but 25% of the world's prisoners.",,,,
621083313063763968,https://twitter.com/POTUS44/status/621083313063763968,621081946236563456,1536791610,2015-07-14 22:26:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",America keeps more people behind bars than the top 35 European countries combined.,,,,
621084469970214914,https://twitter.com/POTUS44/status/621084469970214914,621083313063763968,1536791610,2015-07-14 22:30:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In 1980, there were 500,000 people in American jails. Today, there are 2.2 million. Many belong. But too many are nonviolent offenders.",,,,
621085397007888384,https://twitter.com/POTUS44/status/621085397007888384,621084469970214914,1536791610,2015-07-14 22:34:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The $80 billion we spend each year to keep people incarcerated could pay for universal pre-K for every 3-year-old and 4-year-old in America.,,,,
621086198254145536,https://twitter.com/POTUS44/status/621086198254145536,621085397007888384,1536791610,2015-07-14 22:37:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The $80 billion we spend each year on incarcerations could double the salary of every high school teacher in America.,,,,
621087343253057541,https://twitter.com/POTUS44/status/621087343253057541,621086198254145536,1536791610,2015-07-14 22:42:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We could eliminate tuition at every public college and university in America with the $80 billion we spend each year on incarcerations.,,,,
621088588583800832,https://twitter.com/POTUS44/status/621088588583800832,621087343253057541,1536791610,2015-07-14 22:47:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mass incarceration doesn't work. Let's build communities that give kids a shot at success and prisons that prepare people for a 2nd chance.,,,,
621121462649397249,https://twitter.com/POTUS44/status/621121462649397249,,,2015-07-15 00:57:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good conversation with Tom Friedman on the deal we reached with Iran. It's a major step toward a safer world.  https://t.co/xwSrH9IoFG,,,,https://twitter.com/tomfriedman/status/621084602644471810
621133763385425920,https://twitter.com/POTUS44/status/621133763385425920,,,2015-07-15 01:46:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pluto just had its first visitor! Thanks @NASA - it's a great day for discovery and American leadership. http://t.co/FfztBSMbK0,,,,http://twitter.com/POTUS/status/621133763385425920/photo/1
622091025541136384,https://twitter.com/POTUS44/status/622091025541136384,,,2015-07-17 17:10:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congrats to Oregon on passing two years of free community college! Every hardworking student deserves access to higher education.,,,,
622147491862028289,https://twitter.com/POTUS44/status/622147491862028289,,,2015-07-17 20:54:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Had a great visit today with Emma Didlake - our oldest living veteran at 110-years-young! She's a true American hero. http://t.co/EeeIC3AK4A,,,,https://twitter.com/POTUS/status/622147491862028289/photo/1
623502798366351360,https://twitter.com/POTUS44/status/623502798366351360,,,2015-07-21 14:40:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TheIranDeal: The historic #IranDeal succeeds in verifying that Iran cannot obtain a nuclear weapon. Follow to get the facts: http://t.c…,623500231666221056,3281853858,2015-07-21 14:30:13 +0000,http://go.wh.gov/IranDealFacts
623661992952377344,https://twitter.com/POTUS44/status/623661992952377344,,,2015-07-22 01:13:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E.L. Doctorow was one of America's greatest novelists. His books taught me much, and he will be missed.",,,,
624691954224365568,https://twitter.com/POTUS44/status/624691954224365568,,,2015-07-24 21:25:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Proud to be the first American President to visit Kenya. Happy to see family, and to talk with young Kenyans about the future.",,,,
625411767414444032,https://twitter.com/POTUS44/status/625411767414444032,,,2015-07-26 21:05:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","25 years of the ADA and Americans with disabilities are breaking more barriers than ever, making all of us more free. Let's keep going.",,,,
626794365869010945,https://twitter.com/POTUS44/status/626794365869010945,,,2015-07-30 16:39:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy 50th birthday, Medicare and Medicaid! Two programs, one promise: that every American deserves a basic measure of dignity and security.",,,,
627211041466941441,https://twitter.com/POTUS44/status/627211041466941441,,,2015-07-31 20:15:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Launching a pilot program to help students in prison pay for college, because everyone willing to work for it deserves a second chance.",,,,
627560699347255297,https://twitter.com/POTUS44/status/627560699347255297,,,2015-08-01 19:25:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hey @StationCDRKelly, loving the photos. Do you ever look out the window and just freak out?",,,,
628280710017720321,https://twitter.com/POTUS44/status/628280710017720321,,,2015-08-03 19:06:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, we're announcing America's Clean Power Plan—the most important step we've ever taken to combat climate change. Here are the facts:",,,,
628280902817304578,https://twitter.com/POTUS44/status/628280902817304578,628280710017720321,1536791610,2015-08-03 19:06:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Levels of carbon dioxide in our atmosphere are higher than they’ve been in 800,000 years. 2014 was the planet’s warmest year on record.",,,,
628282174869999616,https://twitter.com/POTUS44/status/628282174869999616,628280902817304578,1536791610,2015-08-03 19:11:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Right now, power plants account for about one-third of America’s carbon pollution. That’s more than our cars, airplanes, and homes combined.",,,,
628283044772868097,https://twitter.com/POTUS44/status/628283044772868097,628282174869999616,1536791610,2015-08-03 19:15:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's time to change that. With the Clean Power Plan, by 2030, carbon pollution from power plants will be 32% lower than it was a decade ago.",,,,
628283831104237569,https://twitter.com/POTUS44/status/628283831104237569,628283044772868097,1536791610,2015-08-03 19:18:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thanks to this plan, there will be 90,000 fewer asthma attacks among our kids and we'll avoid 3,600 premature deaths in 2030.",,,,
628285077970153472,https://twitter.com/POTUS44/status/628285077970153472,628283831104237569,1536791610,2015-08-03 19:23:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Despite what the critics will tell you, this plan will ultimately save the average American family nearly $85 a year on their energy bills.",,,,
628286472781754368,https://twitter.com/POTUS44/status/628286472781754368,628285077970153472,1536791610,2015-08-03 19:29:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I refuse to condemn our kids to a planet that's beyond fixing. Let's meet this challenge and #ActOnClimate together.,,,,
629028301454094336,https://twitter.com/POTUS44/status/629028301454094336,,,2015-08-05 20:36:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's the strongest nuclear deal ever negotiated. There's no such thing as a ""better deal."" Walking away risks war. https://t.co/la7GhQXfzl",,,,https://twitter.com/angelakkmiller/status/628944989406556160
629030461449338881,https://twitter.com/POTUS44/status/629030461449338881,,,2015-08-05 20:45:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The choice is ultimately between diplomacy and war. Iran's nuclear program accelerates if Congress kills this deal. https://t.co/nvBeO1Omko,,,,https://twitter.com/senatemajldr/status/628946892236451840
629030795299147776,https://twitter.com/POTUS44/status/629030795299147776,,,2015-08-05 20:46:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Important detail – there are no secret deals. My staff can brief you on any question about any part of the deal. https://t.co/UO0B5xCOPh,,,,https://twitter.com/stevescalise/status/628971521663475712
629064761188184064,https://twitter.com/POTUS44/status/629064761188184064,,,2015-08-05 23:01:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pretty incredible time lapse of the dark side of the moon passing Earth from @NASA. American ingenuity at work! http://t.co/JKep9bcxGQ,,,,https://twitter.com/POTUS/status/629064761188184064/video/1
629341526439653377,https://twitter.com/POTUS44/status/629341526439653377,,,2015-08-06 17:21:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50 years ago today, President Johnson signed the Voting Rights Act into law, securing the right to vote for millions of African Americans.",,,,
629342056876503040,https://twitter.com/POTUS44/status/629342056876503040,629341526439653377,1536791610,2015-08-06 17:23:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Before 1965, African Americans faced poll taxes, literacy tests, or having to count jellybeans in a jar when they tried to register to vote.",,,,
629342681962049538,https://twitter.com/POTUS44/status/629342681962049538,629342056876503040,1536791610,2015-08-06 17:26:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heroes like @RepJohnLewis, Dr. King, and countless others sacrificed so that all of our voices could be heard. http://t.co/L7kxtWQlYW",,,,https://twitter.com/POTUS/status/629342681962049538/photo/1
629343799299411969,https://twitter.com/POTUS44/status/629343799299411969,,,2015-08-06 17:30:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you for all you've done to protect our sacred right to vote. It's as important today as it's ever been. https://t.co/ge74wu5nc1,,,,https://twitter.com/repjohnlewis/status/629343428925636609
632209808930828288,https://twitter.com/POTUS44/status/632209808930828288,,,2015-08-14 15:18:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JohnKerry: Pleased to be in #Havana for historic day @USEmbCuba. Incredible: last time #SecState visited #Cuba, FDR was @POTUS. http://…",632205031740153856,15007149,2015-08-14 15:00:00 +0000,https://twitter.com/JohnKerry/status/632205031740153856/photo/1
632212730209009664,https://twitter.com/POTUS44/status/632212730209009664,,,2015-08-14 15:30:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Due to popular request, here are my vacation playlists: http://t.co/uer5sIl4Vk http://t.co/zHEekHvQBr What's your favorite summer song?",,,,"http://spoti.fi/potusplaylist1,http://spoti.fi/potusplaylist2"
634413305516412928,https://twitter.com/POTUS44/status/634413305516412928,,,2015-08-20 17:14:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","President Carter is as good a man as they come. Michelle and I are praying for him and Rosalynn. We're all pulling for you, Jimmy.",,,,
636235501658222592,https://twitter.com/POTUS44/status/636235501658222592,,,2015-08-25 17:55:38 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The National Park Service: 99 years and 84 million acres strong. Congrats to all who work to protect these treasures. http://t.co/R8RyB9vkVW,,,,https://twitter.com/POTUS/status/636235501658222592/photo/1
636923084818259968,https://twitter.com/POTUS44/status/636923084818259968,,,2015-08-27 15:27:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amidst global volatility, Congress should protect the momentum of our growing economy (not kill it). We must avoid shutdown / austerity.",,,,
637733790090199040,https://twitter.com/POTUS44/status/637733790090199040,,,2015-08-29 21:09:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In Treme, I was inspired by the progress &amp; people 10 years after Katrina. It gives us hope, but our work isn't done. http://t.co/LDqsARhnZt",,,,http://twitter.com/POTUS/status/637733790090199040/photo/1
