KG-NR;GST-NR;G;BA;NU;TIND;IND;FLAECHE;EMZ;GFN;GFT;KG-EZ;EZ #01.04.2023#
"42022";"108/2";"";2;"01";"T";"";1072;397;"495/2022/42";"GFT20";"42022";89
"42022";"108/2";"";8;"01";"T";"";178;;"495/2022/42";"GFT20";"42022";89
"42022";"108/3";"";1;"01";"T";"";26;;"495/2022/42";"GFT20";"42022";335
"42022";"108/3";"";3;"01";"T";"";412;;"495/2022/42";"GFT20";"42022";335
"42022";"108/4";"";1;"01";"T";"";79;;"495/2022/42";"GFT20";"42022";337
"42022";"108/4";"";3;"01";"T";"";719;;"495/2022/42";"GFT20";"42022";337
"42022";"108/4";"";8;"01";"T";"";63;;"495/2022/42";"GFT20";"42022";337
"42022";"108/5";"";3;"01";"T";"";625;;"10291/2012/42";"GFT20";"42022";338
"42022";"108/5";"";8;"01";"T";"";45;;"10291/2012/42";"GFT20";"42022";338
"42022";"111/1";"";3;"01";"";"";813;;"10291/2012/42";"GFT20";"42022";92
"42022";"111/2";"";1;"01";"T";"*";163;;"495/2022/42";"GFT20";"42022";541
"42022";"111/2";"";3;"01";"T";"*";681;;"495/2022/42";"GFT20";"42022";541
"42022";"111/3";"";1;"01";"T";"";43;;"495/2022/42";"GFT20";"42022";335
"42022";"111/3";"";3;"01";"T";"";172;;"495/2022/42";"GFT20";"42022";335
"42022";"111/5";"";1;"01";"T";"*";60;;"495/2022/42";"GFT20";"42022";368
"42022";"111/5";"";3;"01";"T";"*";633;;"495/2022/42";"GFT20";"42022";368
"42022";"111/5";"";8;"01";"T";"*";26;;"495/2022/42";"GFT20";"42022";368
"42022";"111/7";"";8;"01";"";"*";879;;"10291/2012/42";"GFT20";"42022";726
"42022";"111/8";"";1;"01";"T";"*";147;;"495/2022/42";"GFT20";"42022";501
"42022";"111/8";"";3;"01";"T";"*";355;;"495/2022/42";"GFT20";"42022";501
"42022";"111/9";"";1;"01";"T";"*";212;;"495/2022/42";"GFT20";"42022";538
"42022";"111/9";"";3;"01";"T";"*";435;;"495/2022/42";"GFT20";"42022";538
"42022";"111/10";"";1;"01";"T";"*";98;;"495/2022/42";"GFT20";"42022";540
"42022";"111/10";"";3;"01";"T";"*";571;;"495/2022/42";"GFT20";"42022";540
"42022";"111/11";"G";1;"01";"T";"*";171;;"495/2022/42";"GFT20";"42022";716
"42022";"111/11";"G";3;"01";"T";"*";702;;"495/2022/42";"GFT20";"42022";716
"42022";"111/12";"G";1;"01";"T";"*";70;;"10291/2012/42";"GFT20";"42022";717
"42022";"111/12";"G";3;"01";"T";"*";817;;"10291/2012/42";"GFT20";"42022";717
"42022";"111/13";"G";1;"01";"T";"*";111;;"10291/2012/42";"GFT20";"42022";918
"42022";"111/13";"G";3;"01";"T";"*";689;;"10291/2012/42";"GFT20";"42022";918
"42022";"112/1";"";1;"01";"T";"";28;;"10547/2012/42";"GFT31";"42022";93
"42022";"112/1";"";2;"01";"T";"";1490;431;"10547/2012/42";"GFT31";"42022";93
"42022";"112/2";"";2;"01";"";"";1761;511;"369/2011/42";"GFT1";"42022";93
"42022";"112/3";"G";2;"01";"";"*";623;181;"1527/2011/42";"GFT16";"42022";93
"42022";"112/4";"G";2;"01";"";"*";46;13;"1527/2011/42";"GFT16";"42022";86
"42022";"119/1";"G";2;"01";"";"*";2435;293;"521/2021/42";"GFT14";"42022";96
"42022";"119/4";"";3;"01";"";"";377;;"10291/2012/42";"GFT20";"42022";263
"42022";"119/5";"";3;"01";"";"";422;;"70/2016/42";"GFT1";"42022";305
"42022";"119/6";"";3;"01";"";"";912;;"10291/2012/42";"GFT20";"42022";376
"42022";"119/7";"";1;"01";"T";"";241;;"495/2022/42";"GFT20";"42022";394
"42022";"119/7";"";2;"01";"T";"";622;149;"495/2022/42";"GFT20";"42022";394
"42022";"119/8";"";1;"01";"T";"";12;;"495/2022/42";"GFT20";"42022";394
"42022";"119/8";"";2;"01";"T";"";850;204;"495/2022/42";"GFT20";"42022";394
"42022";"119/9";"G";1;"01";"T";"*";102;;"10291/2012/42";"GFT20";"42022";725
"42022";"119/9";"G";3;"01";"T";"*";1027;;"10291/2012/42";"GFT20";"42022";725
"42022";"120";"G";1;"01";"T";"*";24;;"521/2021/42";"GFT14";"42022";96
"42022";"120";"G";2;"01";"T";"*";1974;390;"521/2021/42";"GFT14";"42022";96
"42022";"120";"G";8;"01";"T";"*";456;;"521/2021/42";"GFT14";"42022";96
"42022";"121/1";"G";8;"07";"";"*";2138;;"507/2022/42";"GFT13";"42022";862
"42022";"121/2";"";8;"07";"";"";1732;;"412/2018/42";"GFT25";"42022";458
"42022";"122/1";"G";6;"01";"";"*";143;;"321/2018/42";"GFT14";"42022";862
"42022";"122/2";"G";6;"01";"";"*";47;;"10291/2012/42";"GFT20";"42022";862
"42022";"123";"";2;"01";"";"";2539;457;"10547/2012/42";"GFT31";"42022";719
"42022";"124";"";6;"01";"";"";615;;"495/2022/42";"GFT20";"42022";719
"42022";"125";"G";2;"01";"";"*";202;;"10291/2012/42";"GFT20";"42022";719
"42022";"126/1";"G";1;"01";"T";"*";505;;"495/2022/42";"GFT20";"42022";959
"42022";"126/1";"G";3;"01";"T";"*";1583;;"495/2022/42";"GFT20";"42022";959
"42022";"126/2";"G";1;"01";"T";"*";280;;"642/2017/42";"GFT1";"42022";96
"42022";"126/2";"G";3;"01";"T";"*";1550;;"642/2017/42";"GFT1";"42022";96
"42022";"128";"";1;"01";"T";"";1;;"495/2022/42";"GFT20";"42022";719
"42022";"128";"";2;"01";"T";"";1825;202;"495/2022/42";"GFT20";"42022";719
"42022";"132/1";"G";3;"01";"";"*";255;;"904/2022/42";"GFT16";"42022";317
"42022";"132/2";"";2;"01";"";"";5961;2099;"369/2011/42";"GFT1";"42022";86
"42022";"132/3";"";8;"01";"";"*";2060;;"10291/2012/42";"GFT20";"42022";805
"42022";"132/4";"G";2;"01";"";"*";935;94;"521/2021/42";"GFT14";"42022";97
"42022";"132/5";"";1;"01";"T";"";246;;"495/2022/42";"GFT20";"42022";229
"42022";"132/5";"";3;"01";"T";"";1368;;"495/2022/42";"GFT20";"42022";229
"42022";"132/7";"";2;"01";"";"";815;177;"495/2022/42";"GFT20";"42022";254
"42022";"132/8";"";2;"01";"";"";6537;1669;"10547/2012/42";"GFT31";"42022";254
"42022";"132/10";"";1;"01";"T";"";578;;"495/2022/42";"GFT20";"42022";214
"42022";"132/10";"";2;"01";"T";"";1437;115;"495/2022/42";"GFT20";"42022";214
"42022";"132/15";"";1;"01";"T";"";125;;"10291/2012/42";"GFT20";"42022";300
"42022";"132/15";"";3;"01";"T";"";960;;"10291/2012/42";"GFT20";"42022";300
"42022";"132/16";"";2;"01";"";"";1710;137;"1135/2016/42";"GFT20";"42022";214
"42022";"132/17";"G";3;"01";"";"*";636;;"983/2017/42";"GFT20";"42022";753
"42022";"132/18";"G";1;"01";"T";"*";319;;"10291/2012/42";"GFT20";"42022";309
"42022";"132/18";"G";3;"01";"T";"*";509;;"10291/2012/42";"GFT20";"42022";309
"42022";"132/19";"";2;"01";"";"";1890;441;"10547/2012/42";"GFT31";"42022";128
"42022";"132/20";"G";2;"01";"";"*";2660;585;"10547/2012/42";"GFT31";"42022";655
"42022";"132/22";"G";1;"01";"T";"*";244;;"495/2022/42";"GFT20";"42022";373
"42022";"132/22";"G";3;"01";"T";"*";1031;;"495/2022/42";"GFT20";"42022";373
"42022";"132/26";"";3;"01";"";"";1032;;"10291/2012/42";"GFT20";"42022";255
"42022";"132/27";"";2;"01";"";"";996;159;"10547/2012/42";"GFT31";"42022";485
"42022";"132/28";"";2;"01";"";"*";785;147;"10547/2012/42";"GFT31";"42022";485
"42022";"132/29";"";1;"01";"T";"*";122;;"495/2022/42";"GFT20";"42022";584
"42022";"132/29";"";2;"01";"T";"*";614;162;"495/2022/42";"GFT20";"42022";584
"42022";"132/30";"";1;"01";"T";"*";108;;"495/2022/42";"GFT20";"42022";491
"42022";"132/30";"";3;"01";"T";"*";520;;"495/2022/42";"GFT20";"42022";491
"42022";"132/31";"G";1;"01";"T";"*";168;;"495/2022/42";"GFT20";"42022";882
"42022";"132/31";"G";3;"01";"T";"*";392;;"495/2022/42";"GFT20";"42022";882
"42022";"132/32";"";1;"01";"T";"*";166;;"10291/2012/42";"GFT20";"42022";493
"42022";"132/32";"";3;"01";"T";"*";581;;"10291/2012/42";"GFT20";"42022";493
"42022";"132/33";"G";3;"01";"";"*";581;;"495/2022/42";"GFT20";"42022";958
"42022";"132/34";"G";1;"01";"T";"*";113;;"10291/2012/42";"GFT20";"42022";486
"42022";"132/34";"G";3;"01";"T";"*";700;;"10291/2012/42";"GFT20";"42022";486
"42022";"132/35";"G";1;"01";"T";"*";214;;"495/2022/42";"GFT20";"42022";471
"42022";"132/35";"G";3;"01";"T";"*";603;;"495/2022/42";"GFT20";"42022";471
"42022";"132/36";"";1;"01";"T";"*";202;;"10291/2012/42";"GFT20";"42022";597
"42022";"132/36";"";3;"01";"T";"*";727;;"10291/2012/42";"GFT20";"42022";597
"42022";"132/37";"";3;"01";"";"*";915;;"10291/2012/42";"GFT20";"42022";622
"42022";"132/38";"";1;"01";"T";"*";147;;"10291/2012/42";"GFT20";"42022";608
"42022";"132/38";"";3;"01";"T";"*";659;;"10291/2012/42";"GFT20";"42022";608
"42022";"132/39";"";1;"01";"T";"*";170;;"495/2022/42";"GFT20";"42022";596
"42022";"132/39";"";3;"01";"T";"*";852;;"495/2022/42";"GFT20";"42022";596
"42022";"132/40";"";1;"01";"T";"*";202;;"495/2022/42";"GFT20";"42022";594
"42022";"132/40";"";3;"01";"T";"*";737;;"495/2022/42";"GFT20";"42022";594
"42022";"132/41";"";1;"01";"T";"*";101;;"495/2022/42";"GFT20";"42022";549
"42022";"132/41";"";3;"01";"T";"*";782;;"495/2022/42";"GFT20";"42022";549
"42022";"132/42";"";3;"01";"";"*";816;;"10291/2012/42";"GFT20";"42022";549
"42022";"132/43";"";1;"01";"T";"*";269;;"495/2022/42";"GFT20";"42022";595
"42022";"132/43";"";3;"01";"T";"*";519;;"495/2022/42";"GFT20";"42022";595
"42022";"132/44";"";1;"01";"T";"*";143;;"10291/2012/42";"GFT20";"42022";507
"42022";"132/44";"";3;"01";"T";"*";833;;"10291/2012/42";"GFT20";"42022";507
"42022";"132/45";"";1;"01";"T";"*";115;;"10291/2012/42";"GFT20";"42022";553
"42022";"132/45";"";3;"01";"T";"*";573;;"10291/2012/42";"GFT20";"42022";553
"42022";"132/46";"";1;"01";"T";"*";152;;"10291/2012/42";"GFT20";"42022";469
"42022";"132/46";"";3;"01";"T";"*";539;;"10291/2012/42";"GFT20";"42022";469
"42022";"132/47";"";1;"01";"T";"*";79;;"10291/2012/42";"GFT20";"42022";470
"42022";"132/47";"";3;"01";"T";"*";681;;"10291/2012/42";"GFT20";"42022";470
"42022";"132/48";"";1;"01";"T";"*";97;;"10291/2012/42";"GFT20";"42022";839
"42022";"132/48";"";3;"01";"T";"*";756;;"10291/2012/42";"GFT20";"42022";839
"42022";"132/49";"";1;"01";"T";"*";163;;"495/2022/42";"GFT20";"42022";602
"42022";"132/49";"";3;"01";"T";"*";696;;"495/2022/42";"GFT20";"42022";602
"42022";"132/50";"";1;"01";"T";"*";184;;"10291/2012/42";"GFT20";"42022";607
"42022";"132/50";"";3;"01";"T";"*";597;;"10291/2012/42";"GFT20";"42022";607
"42022";"132/51";"";3;"01";"";"*";735;;"10291/2012/42";"GFT20";"42022";798
"42022";"132/52";"";3;"01";"";"*";668;;"10291/2012/42";"GFT20";"42022";610
"42022";"132/53";"G";3;"01";"";"*";423;;"10291/2012/42";"GFT20";"42022";610
"42022";"132/54";"";3;"01";"";"*";864;;"10291/2012/42";"GFT20";"42022";606
"42022";"132/55";"";1;"01";"T";"*";141;;"10291/2012/42";"GFT20";"42022";577
"42022";"132/55";"";3;"01";"T";"*";782;;"10291/2012/42";"GFT20";"42022";577
"42022";"132/56";"";3;"01";"";"*";822;;"10291/2012/42";"GFT20";"42022";575
"42022";"132/57";"";1;"01";"T";"*";180;;"495/2022/42";"GFT20";"42022";472
"42022";"132/57";"";3;"01";"T";"*";647;;"495/2022/42";"GFT20";"42022";472
"42022";"132/58";"";1;"01";"T";"*";118;;"10291/2012/42";"GFT20";"42022";494
"42022";"132/58";"";3;"01";"T";"*";787;;"10291/2012/42";"GFT20";"42022";494
"42022";"132/59";"";1;"01";"T";"*";103;;"10291/2012/42";"GFT20";"42022";518
"42022";"132/59";"";3;"01";"T";"*";905;;"10291/2012/42";"GFT20";"42022";518
"42022";"132/60";"";1;"01";"T";"*";234;;"10291/2012/42";"GFT20";"42022";580
"42022";"132/60";"";3;"01";"T";"*";1503;;"10291/2012/42";"GFT20";"42022";580
"42022";"132/61";"";1;"01";"T";"*";257;;"10291/2012/42";"GFT20";"42022";580
"42022";"132/61";"";3;"01";"T";"*";404;;"10291/2012/42";"GFT20";"42022";580
"42022";"132/62";"";1;"01";"T";"*";143;;"10291/2012/42";"GFT20";"42022";492
"42022";"132/62";"";3;"01";"T";"*";671;;"10291/2012/42";"GFT20";"42022";492
"42022";"132/63";"";1;"01";"T";"*";335;;"495/2022/42";"GFT20";"42022";504
"42022";"132/63";"";3;"01";"T";"*";635;;"495/2022/42";"GFT20";"42022";504
"42022";"132/64";"G";1;"01";"T";"*";184;;"495/2022/42";"GFT20";"42022";576
"42022";"132/64";"G";3;"01";"T";"*";372;;"495/2022/42";"GFT20";"42022";576
"42022";"132/65";"";1;"01";"T";"*";156;;"70/2016/42";"GFT1";"42022";592
"42022";"132/65";"";3;"01";"T";"*";505;;"70/2016/42";"GFT1";"42022";592
"42022";"132/66";"";1;"01";"T";"*";140;;"10291/2012/42";"GFT20";"42022";551
"42022";"132/66";"";3;"01";"T";"*";821;;"10291/2012/42";"GFT20";"42022";551
"42022";"132/67";"";2;"01";"";"*";972;234;"10547/2012/42";"GFT31";"42022";550
"42022";"132/68";"";3;"01";"";"*";788;;"10291/2012/42";"GFT20";"42022";467
"42022";"132/69";"";1;"01";"T";"*";155;;"10291/2012/42";"GFT20";"42022";603
"42022";"132/69";"";3;"01";"T";"*";574;;"10291/2012/42";"GFT20";"42022";603
"42022";"132/70";"";1;"01";"T";"";196;;"495/2022/42";"GFT20";"42022";589
"42022";"132/70";"";2;"01";"T";"";571;137;"495/2022/42";"GFT20";"42022";589
"42022";"132/71";"G";1;"01";"T";"*";118;;"10291/2012/42";"GFT20";"42022";462
"42022";"132/71";"G";3;"01";"T";"*";1016;;"10291/2012/42";"GFT20";"42022";462
"42022";"132/72";"";1;"01";"T";"*";40;;"495/2022/42";"GFT20";"42022";309
"42022";"132/72";"";3;"01";"T";"*";532;;"495/2022/42";"GFT20";"42022";309
"42022";"132/73";"";1;"01";"T";"*";422;;"495/2022/42";"GFT20";"42022";635
"42022";"132/73";"";3;"01";"T";"*";578;;"495/2022/42";"GFT20";"42022";635
"42022";"132/78";"";8;"01";"";"*";1623;;"10291/2012/42";"GFT20";"42022";805
"42022";"132/79";"";8;"01";"";"*";1006;;"10291/2012/42";"GFT20";"42022";805
"42022";"132/80";"";8;"01";"";"";1871;;"10291/2012/42";"GFT20";"42022";805
"42022";"132/82";"";1;"01";"T";"*";93;;"10291/2012/42";"GFT20";"42022";484
"42022";"132/82";"";3;"01";"T";"*";529;;"10291/2012/42";"GFT20";"42022";484
"42022";"132/83";"";1;"01";"T";"*";277;;"495/2022/42";"GFT20";"42022";478
"42022";"132/83";"";3;"01";"T";"*";310;;"495/2022/42";"GFT20";"42022";478
"42022";"132/84";"G";1;"01";"T";"*";1;;"521/2021/42";"GFT14";"42022";521
"42022";"132/84";"G";2;"01";"T";"*";2003;498;"521/2021/42";"GFT14";"42022";521
"42022";"132/85";"";1;"01";"T";"*";108;;"10291/2012/42";"GFT20";"42022";479
"42022";"132/85";"";3;"01";"T";"*";561;;"10291/2012/42";"GFT20";"42022";479
"42022";"132/86";"G";1;"01";"T";"*";101;;"10291/2012/42";"GFT20";"42022";483
"42022";"132/86";"G";3;"01";"T";"*";918;;"10291/2012/42";"GFT20";"42022";483
"42022";"132/108";"G";6;"01";"";"*";9341;;"632/2016/42";"GFT16";"42022";954
"42022";"132/109";"";8;"01";"";"";802;;"10291/2012/42";"GFT20";"42022";805
"42022";"132/110";"G";1;"01";"T";"*";529;;"495/2022/42";"GFT20";"42022";655
"42022";"132/110";"G";2;"01";"T";"*";2216;527;"495/2022/42";"GFT20";"42022";655
"42022";"132/111";"G";1;"01";"T";"*";399;;"495/2022/42";"GFT20";"42022";636
"42022";"132/111";"G";3;"01";"T";"*";514;;"495/2022/42";"GFT20";"42022";636
"42022";"132/112";"G";2;"01";"";"*";792;;"632/2016/42";"GFT16";"42022";582
"42022";"132/113";"G";1;"01";"T";"*";301;;"10291/2012/42";"GFT20";"42022";753
"42022";"132/113";"G";3;"01";"T";"*";680;;"10291/2012/42";"GFT20";"42022";753
"42022";"132/114";"G";3;"01";"";"*";563;;"10291/2012/42";"GFT20";"42022";478
"42022";"132/115";"G";8;"01";"";"*";324;;"10291/2012/42";"GFT20";"42022";655
"42022";"132/116";"G";1;"01";"T";"*";996;;"495/2022/42";"GFT20";"42022";911
"42022";"132/116";"G";3;"01";"T";"*";1404;;"495/2022/42";"GFT20";"42022";911
"42022";"132/117";"G";2;"01";"";"*";869;302;"1527/2011/42";"GFT16";"42022";93
"42022";"132/118";"G";8;"05";"";"*";4500;;"632/2016/42";"GFT16";"42022";991
"42022";"132/119";"G";2;"01";"";"*";1050;256;"632/2016/42";"GFT16";"42022";953
"42022";"132/120";"G";1;"01";"T";"*";135;;"495/2022/42";"GFT20";"42022";954
"42022";"132/120";"G";8;"05";"T";"*";4952;;"495/2022/42";"GFT20";"42022";954
"42022";"132/121";"G";8;"05";"";"*";1882;;"632/2016/42";"GFT16";"42022";911
"42022";"132/122";"G";2;"01";"";"*";999;233;"632/2016/42";"GFT16";"42022";954
"42022";"134";"";2;"01";"";"";694;153;"10547/2012/42";"GFT31";"42022";128
"42022";"135";"";2;"01";"";"";1800;396;"10291/2012/42";"GFT20";"42022";128
"42022";"136/1";"";2;"01";"";"";906;199;"10547/2012/42";"GFT31";"42022";72
"42022";"136/2";"";2;"01";"";"";1370;279;"495/2022/42";"GFT20";"42022";72
"42022";"137/1";"";6;"01";"";"";4330;;"495/2022/42";"GFT20";"42022";719
"42022";"137/2";"";2;"01";"";"";1192;262;"10547/2012/42";"GFT31";"42022";719
"42022";"138";"";1;"01";"T";"";57;;"10547/2012/42";"GFT31";"42022";123
"42022";"138";"";2;"01";"T";"";3604;793;"10547/2012/42";"GFT31";"42022";123
"42022";"145/1";"";2;"01";"";"";2906;1075;"618/2019/42";"GFT9";"42022";85
"42022";"145/3";"";8;"02";"";"";2035;;"10291/2012/42";"GFT20";"42022";162
"42022";"145/4";"";2;"01";"";"";1721;527;"10291/2012/42";"GFT20";"42022";1001
"42022";"145/6";"";6;"01";"T";"";4074;;"1135/2016/42";"GFT20";"42022";719
"42022";"145/6";"";8;"04";"T";"";2161;;"1135/2016/42";"GFT20";"42022";719
"42022";"145/7";"";8;"05";"";"";294;;"10291/2012/42";"GFT20";"42022";323
"42022";"145/8";"G";8;"01";"";"*";1749;;"10291/2012/42";"GFT20";"42022";756
"42022";"145/9";"G";6;"01";"";"*";974;;"1004/2014/42";"GFT1";"42022";950
"42022";"145/10";"G";6;"01";"";"*";264;;"1004/2014/42";"GFT1";"42022";910
"42022";"148/1";"";2;"01";"T";"";1500;270;"10291/2012/42";"GFT20";"42022";73
"42022";"148/1";"";6;"01";"T";"";2771;;"10291/2012/42";"GFT20";"42022";73
"42022";"148/2";"";8;"02";"";"";176;;"10291/2012/42";"GFT20";"42022";162
"42022";"148/3";"";6;"01";"";"";335;;"10291/2012/42";"GFT20";"42022";719
"42022";"148/4";"G";6;"01";"";"*";2346;;"10291/2012/42";"GFT20";"42022";323
"42022";"148/5";"G";1;"01";"T";"*";71;;"495/2022/42";"GFT20";"42022";323
"42022";"148/5";"G";1;"02";"T";"*";554;;"495/2022/42";"GFT20";"42022";323
"42022";"149/1";"";6;"01";"";"";1730;;"10291/2012/42";"GFT20";"42022";719
"42022";"149/2";"";6;"01";"";"";1654;;"10291/2012/42";"GFT20";"42022";719
"42022";"149/3";"";8;"02";"";"";299;;"10291/2012/42";"GFT20";"42022";162
"42022";"153/1";"";1;"01";"T";"";137;;"618/2019/42";"GFT9";"42022";73
"42022";"153/1";"";2;"01";"T";"";17765;6530;"618/2019/42";"GFT9";"42022";73
"42022";"153/1";"";8;"01";"T";"";590;;"618/2019/42";"GFT9";"42022";73
"42022";"153/2";"";1;"01";"T";"";59;;"876/2019/42";"GFT9";"42022";73
"42022";"153/2";"";2;"01";"T";"";6078;1504;"876/2019/42";"GFT9";"42022";73
"42022";"153/3";"";8;"02";"";"";1905;;"618/2019/42";"GFT9";"42022";162
"42022";"153/4";"";8;"02";"";"";280;;"10291/2012/42";"GFT20";"42022";162
"42022";"153/5";"";1;"01";"T";"";3330;;"495/2022/42";"GFT20";"42022";323
"42022";"153/5";"";8;"05";"T";"";277;;"495/2022/42";"GFT20";"42022";323
"42022";"153/6";"";2;"01";"";"";4965;1837;"10547/2012/42";"GFT31";"42022";72
"42022";"153/8";"";1;"01";"T";"";2927;;"495/2022/42";"GFT20";"42022";323
"42022";"153/8";"";1;"02";"T";"";14;;"495/2022/42";"GFT20";"42022";323
"42022";"153/8";"";8;"05";"T";"";6475;;"495/2022/42";"GFT20";"42022";323
"42022";"153/9";"";1;"01";"T";"";91;;"495/2022/42";"GFT20";"42022";323
"42022";"153/9";"";8;"05";"T";"";789;;"495/2022/42";"GFT20";"42022";323
"42022";"153/10";"G";1;"01";"T";"*";99;;"10291/2012/42";"GFT20";"42022";514
"42022";"153/10";"G";3;"01";"T";"*";534;;"10291/2012/42";"GFT20";"42022";514
"42022";"153/11";"G";1;"01";"T";"*";218;;"495/2022/42";"GFT20";"42022";535
"42022";"153/11";"G";3;"01";"T";"*";322;;"495/2022/42";"GFT20";"42022";535
"42022";"153/12";"G";1;"01";"T";"*";6853;;"495/2022/42";"GFT20";"42022";323
"42022";"153/12";"G";8;"05";"T";"*";6022;;"495/2022/42";"GFT20";"42022";323
"42022";"153/13";"G";8;"01";"";"*";1591;;"10291/2012/42";"GFT20";"42022";805
"42022";"153/14";"G";1;"01";"T";"*";174;;"495/2022/42";"GFT20";"42022";861
"42022";"153/14";"G";3;"01";"T";"*";778;;"495/2022/42";"GFT20";"42022";861
"42022";"153/15";"G";3;"01";"";"*";4400;;"814/2013/42";"GFT16";"42022";323
"42022";"155/1";"";1;"01";"T";"";515;;"495/2022/42";"GFT20";"42022";73
"42022";"155/1";"";2;"01";"T";"";5111;1973;"495/2022/42";"GFT20";"42022";73
"42022";"155/2";"";2;"01";"";"";65;24;"141/2022/42";"GFT9";"42022";75
"42022";"155/3";"G";2;"01";"";"*";108;;"10547/2012/42";"GFT31";"42022";72
"42022";"158/1";"";2;"01";"T";"";6147;740;"10547/2012/42";"GFT31";"42022";73
"42022";"158/1";"";6;"01";"T";"";503;;"10547/2012/42";"GFT31";"42022";73
"42022";"158/2";"";2;"01";"T";"";113;;"10291/2012/42";"GFT20";"42022";73
"42022";"158/2";"";6;"01";"T";"";157;;"10291/2012/42";"GFT20";"42022";73
"42022";"158/3";"";6;"01";"";"";780;;"1135/2016/42";"GFT20";"42022";73
"42022";"158/4";"";2;"03";"";"";414;;"1135/2016/42";"GFT20";"42022";719
"42022";"159";"";6;"01";"";"";863;;"10291/2012/42";"GFT20";"42022";719
"42022";"161/1";"";8;"01";"";"";7803;;"366/2021/42";"GFT1";"42022";691
"42022";"161/2";"";2;"01";"T";"";17967;3984;"84/2023/42";"GFT9";"42022";77
"42022";"161/2";"";8;"01";"T";"";207;;"84/2023/42";"GFT9";"42022";77
"42022";"161/3";"G";1;"01";"T";"*";1035;;"10291/2012/42";"GFT20";"42022";689
"42022";"161/3";"G";8;"05";"T";"*";3965;;"10291/2012/42";"GFT20";"42022";689
"42022";"161/4";"G";1;"01";"T";"*";2249;;"10291/2012/42";"GFT20";"42022";690
"42022";"161/4";"G";8;"05";"T";"*";2691;;"10291/2012/42";"GFT20";"42022";690
"42022";"161/5";"G";1;"01";"T";"*";1720;;"495/2022/42";"GFT20";"42022";693
"42022";"161/5";"G";8;"05";"T";"*";3280;;"495/2022/42";"GFT20";"42022";693
"42022";"161/6";"G";1;"01";"T";"*";143;;"495/2022/42";"GFT20";"42022";693
"42022";"161/6";"G";2;"01";"T";"*";5271;615;"495/2022/42";"GFT20";"42022";693
"42022";"161/7";"G";2;"01";"T";"*";5289;1950;"10547/2012/42";"GFT31";"42022";73
"42022";"161/7";"G";8;"01";"T";"*";136;;"10547/2012/42";"GFT31";"42022";73
"42022";"162";"";2;"01";"";"";6055;2187;"84/2023/42";"GFT9";"42022";77
"42022";"165/1";"";1;"01";"T";"";96;;"10547/2012/42";"GFT31";"42022";80
"42022";"165/1";"";2;"01";"T";"";35552;14168;"10547/2012/42";"GFT31";"42022";80
"42022";"165/1";"";8;"01";"T";"";1152;;"10547/2012/42";"GFT31";"42022";80
"42022";"165/1";"";8;"07";"T";"";2823;;"10547/2012/42";"GFT31";"42022";80
"42022";"165/2";"";2;"01";"";"";1335;521;"10547/2012/42";"GFT31";"42022";80
"42022";"168/1";"";1;"01";"T";"";23;;"10547/2012/42";"GFT31";"42022";79
"42022";"168/1";"";2;"01";"T";"";3230;1449;"10547/2012/42";"GFT31";"42022";79
"42022";"168/2";"G";1;"01";"T";"*";107;;"10291/2012/42";"GFT20";"42022";824
"42022";"168/2";"G";3;"01";"T";"*";462;;"10291/2012/42";"GFT20";"42022";824
"42022";"168/3";"G";1;"01";"T";"*";244;;"495/2022/42";"GFT20";"42022";881
"42022";"168/3";"G";3;"01";"T";"*";605;;"495/2022/42";"GFT20";"42022";881
"42022";"168/4";"G";8;"01";"";"*";116;;"10291/2012/42";"GFT20";"42022";79
"42022";"168/5";"G";8;"01";"";"*";31;;"10291/2012/42";"GFT20";"42022";824
"42022";"169";"";2;"01";"";"";1910;860;"10547/2012/42";"GFT31";"42022";79
"42022";"171/1";"G";3;"01";"";"*";681;;"10291/2012/42";"GFT20";"42022";811
"42022";"171/2";"";1;"01";"T";"";205;;"10291/2012/42";"GFT20";"42022";545
"42022";"171/2";"";3;"01";"T";"";1674;;"10291/2012/42";"GFT20";"42022";545
"42022";"173/1";"";2;"01";"T";"";6812;2526;"10547/2012/42";"GFT31";"42022";120
"42022";"173/1";"";8;"01";"T";"";175;;"10547/2012/42";"GFT31";"42022";120
"42022";"173/2";"";3;"01";"";"";146;;"10291/2012/42";"GFT20";"42022";355
"42022";"173/3";"";1;"01";"T";"";84;;"495/2022/42";"GFT20";"42022";354
"42022";"173/3";"";3;"01";"T";"";894;;"495/2022/42";"GFT20";"42022";354
"42022";"173/4";"";1;"01";"T";"*";126;;"10291/2012/42";"GFT20";"42022";416
"42022";"173/4";"";3;"01";"T";"*";695;;"10291/2012/42";"GFT20";"42022";416
"42022";"173/4";"";8;"01";"T";"*";78;;"10291/2012/42";"GFT20";"42022";416
"42022";"173/5";"";3;"01";"";"*";148;;"10291/2012/42";"GFT20";"42022";81
"42022";"173/6";"G";1;"01";"T";"*";138;;"10291/2012/42";"GFT20";"42022";466
"42022";"173/6";"G";3;"01";"T";"*";957;;"10291/2012/42";"GFT20";"42022";466
"42022";"173/6";"G";8;"01";"T";"*";26;;"10291/2012/42";"GFT20";"42022";466
"42022";"173/7";"";1;"01";"T";"*";90;;"10291/2012/42";"GFT20";"42022";490
"42022";"173/7";"";3;"01";"T";"*";412;;"10291/2012/42";"GFT20";"42022";490
